Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_01_FMS_Smart_Web app_Sanity,Chrome 115.0.0.0,,,2023-08-07 18:39:03,2023-08-07 18:46:03,6m - 59.420s,FAILED
,,,,,,,
Test Cases/TC_007_FMS_Smart_Verify Login feature,Chrome 115.0.0.0,,,2023-08-07 18:39:04,2023-08-07 18:39:26,21.930s,PASSED
openBrowser(url),Chrome 115.0.0.0,,,2023-08-07 18:39:04,2023-08-07 18:39:12,7.788s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-07 18:39:12,2023-08-07 18:39:12,0.152s,PASSED
delay(3),Chrome 115.0.0.0,,,2023-08-07 18:39:12,2023-08-07 18:39:15,3.037s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/username""))",Chrome 115.0.0.0,,,2023-08-07 18:39:15,2023-08-07 18:39:16,0.566s,PASSED
"setText(findTestObject(""OB_005_Login screen_fms smart/login screen/username""), username)",Chrome 115.0.0.0,,,2023-08-07 18:39:16,2023-08-07 18:39:17,0.840s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/Password""))",Chrome 115.0.0.0,,,2023-08-07 18:39:17,2023-08-07 18:39:17,0.454s,PASSED
"setText(findTestObject(""OB_005_Login screen_fms smart/login screen/Password""), password)",Chrome 115.0.0.0,,,2023-08-07 18:39:17,2023-08-07 18:39:18,0.791s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/button_Sign in""))",Chrome 115.0.0.0,,,2023-08-07 18:39:18,2023-08-07 18:39:18,0.444s,PASSED
delay(6),Chrome 115.0.0.0,,,2023-08-07 18:39:18,2023-08-07 18:39:24,6.013s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/button_ACCEPT AND CLOSE""))",Chrome 115.0.0.0,,,2023-08-07 18:39:24,2023-08-07 18:39:25,0.585s,PASSED
"verifyTextPresent(""FMS Smart"", false)",Chrome 115.0.0.0,,,2023-08-07 18:39:25,2023-08-07 18:39:26,0.695s,PASSED
,,,,,,,
Test Cases/TC_008_FMS_Smart_All Vehicles,Chrome 115.0.0.0,,,2023-08-07 18:39:26,2023-08-07 18:40:34,1m - 7.983s,PASSED
"callTestCase(findTestCase(""TC_007_FMS_Smart_Verify Login feature""), [""url"":""https://ioclfmssmart.tmsitrimble.in/FMSSmartApp/#/login"", ""username"":""11038331"", ""password"":""Nr@747900""], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-07 18:39:26,2023-08-07 18:39:46,19.876s,PASSED
"click(findTestObject(""OB_006_Dashbaord_Grid view feature 1/Page_FMS Smart/All Vehicle BOX""))",Chrome 115.0.0.0,,,2023-08-07 18:39:46,2023-08-07 18:39:47,0.485s,PASSED
delay(3),Chrome 115.0.0.0,,,2023-08-07 18:39:47,2023-08-07 18:39:50,3.018s,PASSED
"click(findTestObject(""OB_006_Dashbaord_Grid view feature 1/Page_FMS Smart/button_Grid view""))",Chrome 115.0.0.0,,,2023-08-07 18:39:50,2023-08-07 18:39:50,0.548s,PASSED
"click(findTestObject(""OB_006_Dashbaord_Grid view feature 1/Page_FMS Smart/Close Grid view""))",Chrome 115.0.0.0,,,2023-08-07 18:39:50,2023-08-07 18:39:54,4.314s,PASSED
delay(5),Chrome 115.0.0.0,,,2023-08-07 18:39:54,2023-08-07 18:39:59,5.012s,PASSED
"click(findTestObject(""OB_006_Dashbaord_Grid view feature 1/Page_FMS Smart/All Vehicle BOX""))",Chrome 115.0.0.0,,,2023-08-07 18:39:59,2023-08-07 18:40:00,0.413s,PASSED
"click(findTestObject(""OB_006_Dashbaord_Grid view feature 1/Page_FMS Smart/button_Map view""))",Chrome 115.0.0.0,,,2023-08-07 18:40:00,2023-08-07 18:40:00,0.512s,PASSED
delay(4),Chrome 115.0.0.0,,,2023-08-07 18:40:00,2023-08-07 18:40:04,4.007s,PASSED
"click(findTestObject(""OB_006_Dashbaord_Grid view feature 1/Page_FMS Smart/Map View-Moving Vehicle""))",Chrome 115.0.0.0,,,2023-08-07 18:40:04,2023-08-07 18:40:06,1.381s,PASSED
delay(3),Chrome 115.0.0.0,,,2023-08-07 18:40:06,2023-08-07 18:40:09,3.009s,PASSED
"click(findTestObject(""OB_006_Dashbaord_Grid view feature 1/Page_FMS Smart/Map Vew-Untracked vehicles""))",Chrome 115.0.0.0,,,2023-08-07 18:40:09,2023-08-07 18:40:10,1.162s,PASSED
delay(3),Chrome 115.0.0.0,,,2023-08-07 18:40:10,2023-08-07 18:40:13,3.015s,PASSED
"click(findTestObject(""OB_006_Dashbaord_Grid view feature 1/Page_FMS Smart/Map View-NRD""))",Chrome 115.0.0.0,,,2023-08-07 18:40:13,2023-08-07 18:40:14,0.760s,PASSED
delay(4),Chrome 115.0.0.0,,,2023-08-07 18:40:14,2023-08-07 18:40:18,4.016s,PASSED
"click(findTestObject(""OB_006_Dashbaord_Grid view feature 1/Page_FMS Smart/Map View-On trip vehicles""))",Chrome 115.0.0.0,,,2023-08-07 18:40:18,2023-08-07 18:40:19,0.917s,PASSED
delay(3),Chrome 115.0.0.0,,,2023-08-07 18:40:19,2023-08-07 18:40:22,3.013s,PASSED
"click(findTestObject(""OB_006_Dashbaord_Grid view feature 1/Page_FMS Smart/Map view-Stopped vehicle""))",Chrome 115.0.0.0,,,2023-08-07 18:40:22,2023-08-07 18:40:23,1.301s,PASSED
delay(2),Chrome 115.0.0.0,,,2023-08-07 18:40:23,2023-08-07 18:40:25,2.018s,PASSED
"click(findTestObject(""OB_006_Dashbaord_Grid view feature 1/Page_FMS Smart/button_View grid""))",Chrome 115.0.0.0,,,2023-08-07 18:40:25,2023-08-07 18:40:27,2.178s,PASSED
delay(6),Chrome 115.0.0.0,,,2023-08-07 18:40:27,2023-08-07 18:40:33,6.011s,PASSED
"click(findTestObject(""OB_006_Dashbaord_Grid view feature 1/Page_FMS Smart/Close Grid view""))",Chrome 115.0.0.0,,,2023-08-07 18:40:33,2023-08-07 18:40:34,0.601s,PASSED
,,,,,,,
Test Cases/TC_009_FMS_Smart_Dashabord feature 2,Chrome 115.0.0.0,,,2023-08-07 18:40:34,2023-08-07 18:41:55,1m - 20.899s,FAILED
"callTestCase(findTestCase(""TC_007_FMS_Smart_Verify Login feature""), [""url"":""https://ioclfmssmart.tmsitrimble.in/FMSSmartApp/#/login"", ""username"":""11038331"", ""password"":""Nr@747900""], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-07 18:40:34,2023-08-07 18:41:02,27.533s,PASSED
delay(3),Chrome 115.0.0.0,,,2023-08-07 18:41:02,2023-08-07 18:41:05,3.008s,PASSED
"click(findTestObject(""OB_007_Dashabord Feature2/Dashboard feature/Moving VehicleBOX""))",Chrome 115.0.0.0,,,2023-08-07 18:41:05,2023-08-07 18:41:05,0.485s,PASSED
